"","Time","AgeGrpStart","ISO3_code","PopTotal"
"2427",2024,55,"IDN",14597.228
"2428",2024,60,"IDN",11642.409
"2429",2024,65,"IDN",8353.072
"2430",2024,70,"IDN",5343.121
"2431",2024,75,"IDN",3374.87
"2432",2024,80,"IDN",1892.001
"2433",2024,85,"IDN",734.637
"2434",2024,90,"IDN",176.653
"2435",2024,95,"IDN",24.567
"2436",2024,100,"IDN",1.682
"2437",2024,0,"LAO",783.028
"2438",2024,5,"LAO",779.522
"2439",2024,10,"LAO",748.999
"2440",2024,15,"LAO",735.453
"2441",2024,20,"LAO",716.124
"2442",2024,25,"LAO",685.964
"2443",2024,30,"LAO",643.047
"2444",2024,35,"LAO",573.079
"2445",2024,40,"LAO",472.025
"2446",2024,45,"LAO",385.594
"2447",2024,50,"LAO",319.942
"2448",2024,55,"LAO",269.275
"2449",2024,60,"LAO",216.847
"2450",2024,65,"LAO",155.318
"2451",2024,70,"LAO",99.526
"2452",2024,75,"LAO",57.294
"2453",2024,80,"LAO",29.124
"2454",2024,85,"LAO",11.555
"2455",2024,90,"LAO",3.245
"2456",2024,95,"LAO",0.548
"2457",2024,100,"LAO",0.068
"2458",2024,0,"MYS",2541.804
"2459",2024,5,"MYS",2627.318
"2460",2024,10,"MYS",2523.904
"2461",2024,15,"MYS",2632.773
"2462",2024,20,"MYS",2796.18
"2463",2024,25,"MYS",2926.612
"2464",2024,30,"MYS",3054.657
"2465",2024,35,"MYS",2998.44
"2466",2024,40,"MYS",2617.056
"2467",2024,45,"MYS",2129.311
"2468",2024,50,"MYS",1864.99
"2469",2024,55,"MYS",1654.127
"2470",2024,60,"MYS",1389.874
"2471",2024,65,"MYS",1088.204
"2472",2024,70,"MYS",761.919
"2473",2024,75,"MYS",473.7
"2474",2024,80,"MYS",256.257
"2475",2024,85,"MYS",111.71
"2476",2024,90,"MYS",34.209
"2477",2024,95,"MYS",7.676
"2478",2024,100,"MYS",1.285
"2479",2024,0,"MMR",4430.073
"2480",2024,5,"MMR",4456.82
"2481",2024,10,"MMR",4413.544
"2482",2024,15,"MMR",4497.998
"2483",2024,20,"MMR",4539.872
"2484",2024,25,"MMR",4400.152
"2485",2024,30,"MMR",4300.609
"2486",2024,35,"MMR",4173.387
"2487",2024,40,"MMR",3947.294
"2488",2024,45,"MMR",3548.17
"2489",2024,50,"MMR",3185.437
"2490",2024,55,"MMR",2749.141
"2491",2024,60,"MMR",2220.179
"2492",2024,65,"MMR",1700.263
"2493",2024,70,"MMR",1152.084
"2494",2024,75,"MMR",611.149
"2495",2024,80,"MMR",302.064
"2496",2024,85,"MMR",116.658
"2497",2024,90,"MMR",27.142
"2498",2024,95,"MMR",2.975
"2499",2024,100,"MMR",0.115
"2500",2024,0,"PHL",12114.494
"2501",2024,5,"PHL",11675.236
"2502",2024,10,"PHL",11490.201
"2503",2024,15,"PHL",11107.3
"2504",2024,20,"PHL",10474.145
"2505",2024,25,"PHL",9871.044
"2506",2024,30,"PHL",9112.686
"2507",2024,35,"PHL",7975.064
"2508",2024,40,"PHL",7193.989
"2509",2024,45,"PHL",6374.85
"2510",2024,50,"PHL",5584.968
"2511",2024,55,"PHL",4712.92
"2512",2024,60,"PHL",3808.858
"2513",2024,65,"PHL",2895.044
"2514",2024,70,"PHL",1936.662
"2515",2024,75,"PHL",1074.216
"2516",2024,80,"PHL",543.977
"2517",2024,85,"PHL",213.934
"2518",2024,90,"PHL",53.561
"2519",2024,95,"PHL",8.924
"2520",2024,100,"PHL",0.969
"2521",2024,0,"SGP",227.006
"2522",2024,5,"SGP",245.417
"2523",2024,10,"SGP",228.968
"2524",2024,15,"SGP",251.707
"2525",2024,20,"SGP",320.158
"2526",2024,25,"SGP",445.097
"2527",2024,30,"SGP",453.476
"2528",2024,35,"SGP",457.431
"2529",2024,40,"SGP",474.473
"2530",2024,45,"SGP",486.773
"2531",2024,50,"SGP",489.351
"2532",2024,55,"SGP",473.949
"2533",2024,60,"SGP",476.825
"2534",2024,65,"SGP",419.591
"2535",2024,70,"SGP",293.766
"2536",2024,75,"SGP",138.807
"2537",2024,80,"SGP",74.751
"2538",2024,85,"SGP",48.955
"2539",2024,90,"SGP",20.385
"2540",2024,95,"SGP",6.151
"2541",2024,100,"SGP",0.933
"2542",2024,0,"THA",3202.938
"2543",2024,5,"THA",3604.981
"2544",2024,10,"THA",4024.997
"2545",2024,15,"THA",4082.888
"2546",2024,20,"THA",4339.69
"2547",2024,25,"THA",5046.356
"2548",2024,30,"THA",5037.499
"2549",2024,35,"THA",5038.115
"2550",2024,40,"THA",5224.598
"2551",2024,45,"THA",4982.409
"2552",2024,50,"THA",5244.333
"2553",2024,55,"THA",5298.957
"2554",2024,60,"THA",4984.656
"2555",2024,65,"THA",4124.845
"2556",2024,70,"THA",3007.046
"2557",2024,75,"THA",1966.895
"2558",2024,80,"THA",1285.284
"2559",2024,85,"THA",794.313
"2560",2024,90,"THA",386.844
"2561",2024,95,"THA",135.324
"2562",2024,100,"THA",35.782
"2563",2024,0,"TLS",158.182
"2564",2024,5,"TLS",155.622
"2565",2024,10,"TLS",151.868
"2566",2024,15,"TLS",157.164
"2567",2024,20,"TLS",146.658
"2568",2024,25,"TLS",121.549
"2569",2024,30,"TLS",98.695
"2570",2024,35,"TLS",81.66
"2571",2024,40,"TLS",61.358
"2572",2024,45,"TLS",50.691
"2573",2024,50,"TLS",48.286
"2574",2024,55,"TLS",39.036
"2575",2024,60,"TLS",29.208
"2576",2024,65,"TLS",23.29
"2577",2024,70,"TLS",21.223
"2578",2024,75,"TLS",15.608
"2579",2024,80,"TLS",7.209
"2580",2024,85,"TLS",2.264
"2581",2024,90,"TLS",0.562
"2582",2024,95,"TLS",0.107
"2583",2024,100,"TLS",0.008
"2584",2024,0,"VNM",7185.972
"2585",2024,5,"VNM",7464.436
"2586",2024,10,"VNM",7264.342
"2587",2024,15,"VNM",6936.551
"2588",2024,20,"VNM",6823.423
"2589",2024,25,"VNM",7298.278
"2590",2024,30,"VNM",8275.535
"2591",2024,35,"VNM",7910.464
"2592",2024,40,"VNM",7581.822
"2593",2024,45,"VNM",6967.585
"2594",2024,50,"VNM",6001.789
"2595",2024,55,"VNM",5068.857
"2596",2024,60,"VNM",4725.277
"2597",2024,65,"VNM",3956.004
"2598",2024,70,"VNM",2694.814
"2599",2024,75,"VNM",1409.926
"2600",2024,80,"VNM",853.097
"2601",2024,85,"VNM",495.792
"2602",2024,90,"VNM",214.884
"2603",2024,95,"VNM",50.016
"2604",2024,100,"VNM",7.607
"2605",2024,0,"",27716.103
"2606",2024,5,"",28372.521
"2607",2024,10,"",28343.257
"2608",2024,15,"",25890.706
"2609",2024,20,"",24091.475
"2610",2024,25,"",24161.667
"2611",2024,30,"",23796.798
"2612",2024,35,"",22732.926
"2613",2024,40,"",21201.37
"2614",2024,45,"",18623.821
"2615",2024,50,"",15472
"2616",2024,55,"",12715.187
"2617",2024,60,"",9496.72
"2618",2024,65,"",6847.587
"2619",2024,70,"",4814.741
"2620",2024,75,"",3019.819
"2621",2024,80,"",1735.754
"2622",2024,85,"",840.924
"2623",2024,90,"",258.504
"2624",2024,95,"",53.488
"2625",2024,100,"",6.258
"2626",2024,0,"ARM",167.013
"2627",2024,5,"ARM",199.91
"2628",2024,10,"ARM",197.464
"2629",2024,15,"ARM",165.463
"2630",2024,20,"ARM",153.221
"2631",2024,25,"ARM",179.693
"2632",2024,30,"ARM",255.914
"2633",2024,35,"ARM",243.842
"2634",2024,40,"ARM",188.907
"2635",2024,45,"ARM",147.893
"2636",2024,50,"ARM",141.718
"2637",2024,55,"ARM",152.936
"2638",2024,60,"ARM",194.584
"2639",2024,65,"ARM",159.32
"2640",2024,70,"ARM",104.381
"2641",2024,75,"ARM",50.481
"2642",2024,80,"ARM",36.152
"2643",2024,85,"ARM",28.07
"2644",2024,90,"ARM",9.051
"2645",2024,95,"ARM",2.079
"2646",2024,100,"ARM",0.137
"2647",2024,0,"AZE",638.712
"2648",2024,5,"AZE",817.001
"2649",2024,10,"AZE",905.989
"2650",2024,15,"AZE",768.32
"2651",2024,20,"AZE",648.262
"2652",2024,25,"AZE",764.346
"2653",2024,30,"AZE",919.231
"2654",2024,35,"AZE",918.473
"2655",2024,40,"AZE",782.74
"2656",2024,45,"AZE",642.408
"2657",2024,50,"AZE",611.835
"2658",2024,55,"AZE",619.101
"2659",2024,60,"AZE",579.428
"2660",2024,65,"AZE",397.638
"2661",2024,70,"AZE",221.525
"2662",2024,75,"AZE",95.843
"2663",2024,80,"AZE",59.734
"2664",2024,85,"AZE",37.795
"2665",2024,90,"AZE",9.125
"2666",2024,95,"AZE",1.187
"2667",2024,100,"AZE",0.072
"2668",2024,0,"BHR",88.338
"2669",2024,5,"BHR",104.736
"2670",2024,10,"BHR",101.059
"2671",2024,15,"BHR",89.65
"2672",2024,20,"BHR",78.968
"2673",2024,25,"BHR",121.297
"2674",2024,30,"BHR",171.085
"2675",2024,35,"BHR",191.684
"2676",2024,40,"BHR",158.263
"2677",2024,45,"BHR",118.951
"2678",2024,50,"BHR",89.033
"2679",2024,55,"BHR",67.275
"2680",2024,60,"BHR",49.535
"2681",2024,65,"BHR",30.284
"2682",2024,70,"BHR",16.47
"2683",2024,75,"BHR",8.036
"2684",2024,80,"BHR",4.488
"2685",2024,85,"BHR",2.266
"2686",2024,90,"BHR",0.633
"2687",2024,95,"BHR",0.118
"2688",2024,100,"BHR",0.01
"2689",2024,0,"CYP",64.653
"2690",2024,5,"CYP",67.994
"2691",2024,10,"CYP",67.049
"2692",2024,15,"CYP",63.695
"2693",2024,20,"CYP",67.652
"2694",2024,25,"CYP",81.047
"2695",2024,30,"CYP",106.169
"2696",2024,35,"CYP",118.986
"2697",2024,40,"CYP",108.941
"2698",2024,45,"CYP",92.219
"2699",2024,50,"CYP",83.276
"2700",2024,55,"CYP",77.214
"2701",2024,60,"CYP",70.887
"2702",2024,65,"CYP",60.777
"2703",2024,70,"CYP",49.143
"2704",2024,75,"CYP",38.4
"2705",2024,80,"CYP",25.553
"2706",2024,85,"CYP",13.922
"2707",2024,90,"CYP",5.364
"2708",2024,95,"CYP",1.288
"2709",2024,100,"CYP",0.15
"2710",2024,0,"GEO",243.379
"2711",2024,5,"GEO",281.068
"2712",2024,10,"GEO",268.722
"2713",2024,15,"GEO",222.68
"2714",2024,20,"GEO",203.092
"2715",2024,25,"GEO",220.431
"2716",2024,30,"GEO",270.072
"2717",2024,35,"GEO",276.799
"2718",2024,40,"GEO",251.58
"2719",2024,45,"GEO",237.587
"2720",2024,50,"GEO",227.67
"2721",2024,55,"GEO",225.336
"2722",2024,60,"GEO",240.523
"2723",2024,65,"GEO",197.602
"2724",2024,70,"GEO",152.94
"2725",2024,75,"GEO",88.259
"2726",2024,80,"GEO",63.127
"2727",2024,85,"GEO",37.62
"2728",2024,90,"GEO",10.442
"2729",2024,95,"GEO",2.057
"2730",2024,100,"GEO",0.126
"2731",2024,0,"IRQ",5827.641
"2732",2024,5,"IRQ",5691.127
"2733",2024,10,"IRQ",5561.979
"2734",2024,15,"IRQ",4737.347
"2735",2024,20,"IRQ",4268.176
"2736",2024,25,"IRQ",3827.486
"2737",2024,30,"IRQ",3326.61
"2738",2024,35,"IRQ",2755.428
"2739",2024,40,"IRQ",2373.751
"2740",2024,45,"IRQ",2070.755
"2741",2024,50,"IRQ",1754.653
"2742",2024,55,"IRQ",1359.176
"2743",2024,60,"IRQ",900.137
"2744",2024,65,"IRQ",607.017
"2745",2024,70,"IRQ",479.994
"2746",2024,75,"IRQ",273.569
"2747",2024,80,"IRQ",137.366
"2748",2024,85,"IRQ",48.541
"2749",2024,90,"IRQ",10.907
"2750",2024,95,"IRQ",1.313
"2751",2024,100,"IRQ",0.073
"2752",2024,0,"ISR",883.06
"2753",2024,5,"ISR",886.558
"2754",2024,10,"ISR",806.429
"2755",2024,15,"ISR",723.843
"2756",2024,20,"ISR",677.535
"2757",2024,25,"ISR",623.338
"2758",2024,30,"ISR",593.845
"2759",2024,35,"ISR",585.679
"2760",2024,40,"ISR",564.209
"2761",2024,45,"ISR",538.663
"2762",2024,50,"ISR",474.025
"2763",2024,55,"ISR",390.497
"2764",2024,60,"ISR",364.067
"2765",2024,65,"ISR",331.517
"2766",2024,70,"ISR",304.198
"2767",2024,75,"ISR",224.616
"2768",2024,80,"ISR",123.602
"2769",2024,85,"ISR",89.403
"2770",2024,90,"ISR",41.77
"2771",2024,95,"ISR",13.727
"2772",2024,100,"ISR",2.573
"2773",2024,0,"JOR",1175.23
"2774",2024,5,"JOR",1167.709
"2775",2024,10,"JOR",1201.471
"2776",2024,15,"JOR",1119.108
"2777",2024,20,"JOR",984.41
"2778",2024,25,"JOR",980.963
"2779",2024,30,"JOR",910.488
"2780",2024,35,"JOR",801.518
"2781",2024,40,"JOR",697.576
"2782",2024,45,"JOR",605.164
"2783",2024,50,"JOR",529.138
"2784",2024,55,"JOR",424.019
"2785",2024,60,"JOR",301.115
"2786",2024,65,"JOR",200.143
"2787",2024,70,"JOR",123.204
"2788",2024,75,"JOR",74.228
"2789",2024,80,"JOR",41.303
"2790",2024,85,"JOR",16.934
"2791",2024,90,"JOR",4.159
"2792",2024,95,"JOR",0.629
"2793",2024,100,"JOR",0.049
"2794",2024,0,"KWT",224.275
"2795",2024,5,"KWT",296.09
"2796",2024,10,"KWT",337.436
"2797",2024,15,"KWT",266.972
"2798",2024,20,"KWT",202.784
"2799",2024,25,"KWT",165.474
"2800",2024,30,"KWT",178.052
"2801",2024,35,"KWT",373.329
"2802",2024,40,"KWT",525.929
"2803",2024,45,"KWT",529.978
"2804",2024,50,"KWT",467.334
"2805",2024,55,"KWT",307.134
"2806",2024,60,"KWT",208.054
"2807",2024,65,"KWT",127.898
"2808",2024,70,"KWT",67.53
"2809",2024,75,"KWT",28.167
"2810",2024,80,"KWT",16.168
"2811",2024,85,"KWT",6.114
"2812",2024,90,"KWT",1.257
"2813",2024,95,"KWT",0.179
"2814",2024,100,"KWT",0.015
"2815",2024,0,"LBN",384.387
"2816",2024,5,"LBN",495.795
"2817",2024,10,"LBN",554.367
"2818",2024,15,"LBN",480.845
"2819",2024,20,"LBN",393.756
"2820",2024,25,"LBN",330.106
"2821",2024,30,"LBN",290.226
"2822",2024,35,"LBN",309.252
"2823",2024,40,"LBN",321.049
"2824",2024,45,"LBN",301.295
"2825",2024,50,"LBN",307.622
"2826",2024,55,"LBN",304.123
"2827",2024,60,"LBN",253.866
"2828",2024,65,"LBN",202.569
"2829",2024,70,"LBN",149.611
"2830",2024,75,"LBN",103.23
"2831",2024,80,"LBN",58.515
"2832",2024,85,"LBN",29.297
"2833",2024,90,"LBN",10.286
"2834",2024,95,"LBN",1.981
"2835",2024,100,"LBN",0.139
"2836",2024,0,"OMN",412.923
"2837",2024,5,"OMN",464.372
"2838",2024,10,"OMN",383.726
"2839",2024,15,"OMN",290.555
"2840",2024,20,"OMN",278.254
"2841",2024,25,"OMN",472.401
"2842",2024,30,"OMN",578.723
"2843",2024,35,"OMN",564.06
"2844",2024,40,"OMN",424.432
"2845",2024,45,"OMN",289.236
"2846",2024,50,"OMN",185.357
"2847",2024,55,"OMN",119.061
"2848",2024,60,"OMN",83.101
"2849",2024,65,"OMN",55.363
"2850",2024,70,"OMN",38.504
"2851",2024,75,"OMN",21.828
"2852",2024,80,"OMN",10.411
"2853",2024,85,"OMN",5.501
"2854",2024,90,"OMN",1.392
"2855",2024,95,"OMN",0.235
"2856",2024,100,"OMN",0.018
"2857",2024,0,"QAT",131.838
"2858",2024,5,"QAT",150.34
"2859",2024,10,"QAT",143.39
"2860",2024,15,"QAT",109.795
"2861",2024,20,"QAT",102.158
"2862",2024,25,"QAT",299.044
"2863",2024,30,"QAT",431.805
"2864",2024,35,"QAT",437.066
"2865",2024,40,"QAT",347.134
"2866",2024,45,"QAT",234.004
"2867",2024,50,"QAT",153.117
"2868",2024,55,"QAT",89.119
"2869",2024,60,"QAT",52.776
"2870",2024,65,"QAT",24.679
"2871",2024,70,"QAT",10.598
"2872",2024,75,"QAT",5.491
"2873",2024,80,"QAT",2.531
"2874",2024,85,"QAT",1.478
"2875",2024,90,"QAT",0.438
"2876",2024,95,"QAT",0.064
"2877",2024,100,"QAT",0.003
"2878",2024,0,"SAU",3133.422
"2879",2024,5,"SAU",3151.547
"2880",2024,10,"SAU",3172.046
"2881",2024,15,"SAU",2822.452
"2882",2024,20,"SAU",2583.884
"2883",2024,25,"SAU",2633.417
"2884",2024,30,"SAU",3019.888
"2885",2024,35,"SAU",3059.353
"2886",2024,40,"SAU",3562.163
"2887",2024,45,"SAU",3467.601
"2888",2024,50,"SAU",2582.889
"2889",2024,55,"SAU",1771.578
"2890",2024,60,"SAU",1069.927
"2891",2024,65,"SAU",593.053
"2892",2024,70,"SAU",262.505
"2893",2024,75,"SAU",152.582
"2894",2024,80,"SAU",101.821
"2895",2024,85,"SAU",55.262
"2896",2024,90,"SAU",14.258
"2897",2024,95,"SAU",3.014
"2898",2024,100,"SAU",0.299
"2899",2024,0,"PSE",714.278
"2900",2024,5,"PSE",707.354
"2901",2024,10,"PSE",650.619
"2902",2024,15,"PSE",568.64
"2903",2024,20,"PSE",499.434
"2904",2024,25,"PSE",454.49
"2905",2024,30,"PSE",413.756
"2906",2024,35,"PSE",330.865
"2907",2024,40,"PSE",261.247
"2908",2024,45,"PSE",209.503
"2909",2024,50,"PSE",170.683
"2910",2024,55,"PSE",142.122
"2911",2024,60,"PSE",112.16
"2912",2024,65,"PSE",80.511
"2913",2024,70,"PSE",55.058
"2914",2024,75,"PSE",33.775
"2915",2024,80,"PSE",18.346
"2916",2024,85,"PSE",7.374
"2917",2024,90,"PSE",1.793
"2918",2024,95,"PSE",0.256
"2919",2024,100,"PSE",0.018
"2920",2024,0,"SYR",2213.298
"2921",2024,5,"SYR",1913.952
"2922",2024,10,"SYR",2739.066
"2923",2024,15,"SYR",2990.103
"2924",2024,20,"SYR",2796.053
"2925",2024,25,"SYR",2117.103
"2926",2024,30,"SYR",1452.792
"2927",2024,35,"SYR",1410.343
"2928",2024,40,"SYR",1349.821
"2929",2024,45,"SYR",1218.08
"2930",2024,50,"SYR",1035.819
"2931",2024,55,"SYR",816.379
"2932",2024,60,"SYR",613.018
"2933",2024,65,"SYR",459.196
"2934",2024,70,"SYR",315.405
"2935",2024,75,"SYR",195.685
"2936",2024,80,"SYR",100.154
"2937",2024,85,"SYR",42.171
"2938",2024,90,"SYR",12.791
"2939",2024,95,"SYR",1.778
"2940",2024,100,"SYR",0.109
"2941",2024,0,"TUR",6168.201
"2942",2024,5,"TUR",6940.646
"2943",2024,10,"TUR",6550.89
"2944",2024,15,"TUR",6307.889
"2945",2024,20,"TUR",6362.001
"2946",2024,25,"TUR",6739.462
"2947",2024,30,"TUR",6647.807
"2948",2024,35,"TUR",6614.889
"2949",2024,40,"TUR",6350.084
"2950",2024,45,"TUR",5831.889
"2951",2024,50,"TUR",5179.476
"2952",2024,55,"TUR",4820.513
"2953",2024,60,"TUR",3714.796
"2954",2024,65,"TUR",2869.293
"2955",2024,70,"TUR",2166.75
"2956",2024,75,"TUR",1426.719
"2957",2024,80,"TUR",835.981
"2958",2024,85,"TUR",374.757
"2959",2024,90,"TUR",114.936
"2960",2024,95,"TUR",22.176
"2961",2024,100,"TUR",2.394
"2962",2024,0,"ARE",475.915
"2963",2024,5,"ARE",484.372
"2964",2024,10,"ARE",490.67
"2965",2024,15,"ARE",379.12
"2966",2024,20,"ARE",489.036
"2967",2024,25,"ARE",1122.369
"2968",2024,30,"ARE",1451.196
"2969",2024,35,"ARE",1456.805
"2970",2024,40,"ARE",1188.854
"2971",2024,45,"ARE",823.037
"2972",2024,50,"ARE",528.3
"2973",2024,55,"ARE",315.02
"2974",2024,60,"ARE",169.568
"2975",2024,65,"ARE",80.999
"2976",2024,70,"ARE",40.685
"2977",2024,75,"ARE",24.275
"2978",2024,80,"ARE",15.041
"2979",2024,85,"ARE",14.981
"2980",2024,90,"ARE",3.674
"2981",2024,95,"ARE",0.768
"2982",2024,100,"ARE",0.061
"2983",2024,0,"YEM",4769.54
"2984",2024,5,"YEM",4551.95
"2985",2024,10,"YEM",4210.885
"2986",2024,15,"YEM",3784.229
"2987",2024,20,"YEM",3302.799
"2988",2024,25,"YEM",3029.2
"2989",2024,30,"YEM",2779.139
"2990",2024,35,"YEM",2284.555
"2991",2024,40,"YEM",1744.69
"2992",2024,45,"YEM",1265.558
"2993",2024,50,"YEM",950.055
"2994",2024,55,"YEM",714.584
"2995",2024,60,"YEM",519.178
"2996",2024,65,"YEM",369.728
"2997",2024,70,"YEM",256.24
"2998",2024,75,"YEM",174.635
"2999",2024,80,"YEM",85.461
"3000",2024,85,"YEM",29.438
"3001",2024,90,"YEM",6.228
"3002",2024,95,"YEM",0.639
"3003",2024,100,"YEM",0.012
"3004",2024,0,"",34481.28
"3005",2024,5,"",39452.762
"3006",2024,10,"",41110.893
"3007",2024,15,"",39723.15
"3008",2024,20,"",38789.436
"3009",2024,25,"",41310.346
"3010",2024,30,"",48272.934
"3011",2024,35,"",52899.638
"3012",2024,40,"",52712.007
"3013",2024,45,"",51545.94
"3014",2024,50,"",51235.936
"3015",2024,55,"",50680.705
"3016",2024,60,"",49910.343
"3017",2024,65,"",44460.009
"3018",2024,70,"",37611.914
"3019",2024,75,"",27822.238
"3020",2024,80,"",19922.116
"3021",2024,85,"",12940.215
"3022",2024,90,"",5408.415
"3023",2024,95,"",1454.859
"3024",2024,100,"",182.931
"3025",2024,0,"",13685.204
"3026",2024,5,"",16547.261
"3027",2024,10,"",16931.683
"3028",2024,15,"",15362.77
"3029",2024,20,"",14076.608
"3030",2024,25,"",15199.573
"3031",2024,30,"",20102.405
"3032",2024,35,"",24022.546
"3033",2024,40,"",22901.74
"3034",2024,45,"",21548.782
"3035",2024,50,"",19324.894
"3036",2024,55,"",17543.619
"3037",2024,60,"",19122.483
"3038",2024,65,"",17853.023
"3039",2024,70,"",14225.033
"3040",2024,75,"",8369.47
"3041",2024,80,"",5613.018
"3042",2024,85,"",3666.976
"3043",2024,90,"",1268.527
"3044",2024,95,"",327.357
"3045",2024,100,"",31.306
"3046",2024,0,"BLR",438.384
"3047",2024,5,"BLR",549.675
"3048",2024,10,"BLR",579.513
"3049",2024,15,"BLR",506.982
"3050",2024,20,"BLR",462.885
"3051",2024,25,"BLR",464.151
"3052",2024,30,"BLR",637.375
"3053",2024,35,"BLR",797.607
"3054",2024,40,"BLR",756.025
"3055",2024,45,"BLR",672.684
"3056",2024,50,"BLR",635.133
"3057",2024,55,"BLR",595.846
"3058",2024,60,"BLR",682.564
"3059",2024,65,"BLR",622.476
"3060",2024,70,"BLR",459.262
"3061",2024,75,"BLR",272.933
"3062",2024,80,"BLR",164.902
"3063",2024,85,"BLR",120.983
"3064",2024,90,"BLR",44.153
"3065",2024,95,"BLR",11.642
"3066",2024,100,"BLR",1.29
"3067",2024,0,"BGR",287.023
"3068",2024,5,"BGR",312.513
"3069",2024,10,"BGR",326.418
"3070",2024,15,"BGR",326.297
"3071",2024,20,"BGR",312.928
"3072",2024,25,"BGR",298.534
"3073",2024,30,"BGR",408.48
"3074",2024,35,"BGR",472.782
"3075",2024,40,"BGR",483.768
"3076",2024,45,"BGR",535.861
"3077",2024,50,"BGR",496.779
"3078",2024,55,"BGR",446.424
"3079",2024,60,"BGR",455.39
"3080",2024,65,"BGR",437.258
"3081",2024,70,"BGR",395.321
"3082",2024,75,"BGR",313.967
"3083",2024,80,"BGR",189.629
"3084",2024,85,"BGR",106.119
"3085",2024,90,"BGR",34.756
"3086",2024,95,"BGR",4.606
"3087",2024,100,"BGR",0.296
"3088",2024,0,"CZE",526.328
"3089",2024,5,"CZE",556.315
"3090",2024,10,"CZE",564.574
"3091",2024,15,"CZE",554.185
"3092",2024,20,"CZE",499.728
"3093",2024,25,"CZE",528.909
"3094",2024,30,"CZE",669.356
"3095",2024,35,"CZE",703.676
"3096",2024,40,"CZE",767.87
"3097",2024,45,"CZE",911.624
"3098",2024,50,"CZE",757.949
"3099",2024,55,"CZE",671.824
"3100",2024,60,"CZE",596.685
"3101",2024,65,"CZE",632.153
"3102",2024,70,"CZE",598.873
"3103",2024,75,"CZE",481.144
"3104",2024,80,"CZE",278.091
"3105",2024,85,"CZE",132.878
"3106",2024,90,"CZE",55.305
"3107",2024,95,"CZE",11.534
"3108",2024,100,"CZE",1.122
"3109",2024,0,"HUN",496.159
"3110",2024,5,"HUN",485.915
"3111",2024,10,"HUN",468.955
"3112",2024,15,"HUN",532.423
"3113",2024,20,"HUN",579.768
"3114",2024,25,"HUN",655.937
"3115",2024,30,"HUN",702.272
"3116",2024,35,"HUN",663.448
"3117",2024,40,"HUN",713.944
"3118",2024,45,"HUN",870.101
"3119",2024,50,"HUN",717.832
"3120",2024,55,"HUN",620.857
"3121",2024,60,"HUN",548.13
"3122",2024,65,"HUN",629.238
"3123",2024,70,"HUN",534.207
"3124",2024,75,"HUN",384.674
"3125",2024,80,"HUN",259.242
"3126",2024,85,"HUN",133.603
"3127",2024,90,"HUN",55.785
"3128",2024,95,"HUN",12.53
"3129",2024,100,"HUN",1.39
"3130",2024,0,"POL",1983.226
"3131",2024,5,"POL",2019.686
"3132",2024,10,"POL",2057.963
"3133",2024,15,"POL",2135.871
"3134",2024,20,"POL",2267.057
"3135",2024,25,"POL",2585.174
"3136",2024,30,"POL",2956.022
"3137",2024,35,"POL",3257.293
"3138",2024,40,"POL",3350.258
"3139",2024,45,"POL",3060.474
"3140",2024,50,"POL",2538.896
"3141",2024,55,"POL",2252.261
"3142",2024,60,"POL",2412.933
"3143",2024,65,"POL",2581.782
"3144",2024,70,"POL",2129.845
"3145",2024,75,"POL",1351.86
"3146",2024,80,"POL",805.189
"3147",2024,85,"POL",536.412
"3148",2024,90,"POL",232.103
"3149",2024,95,"POL",54.481
"3150",2024,100,"POL",5.742
"3151",2024,0,"MDA",216.529
"3152",2024,5,"MDA",230.768
"3153",2024,10,"MDA",204.213
"3154",2024,15,"MDA",203.377
"3155",2024,20,"MDA",221.44
"3156",2024,25,"MDA",253.555
"3157",2024,30,"MDA",289.706
"3158",2024,35,"MDA",301.99
"3159",2024,40,"MDA",245.036
"3160",2024,45,"MDA",210.22
"3161",2024,50,"MDA",184.439
"3162",2024,55,"MDA",173.917
"3163",2024,60,"MDA",201.257
"3164",2024,65,"MDA",176.559
"3165",2024,70,"MDA",139.693
"3166",2024,75,"MDA",57.694
"3167",2024,80,"MDA",38.254
"3168",2024,85,"MDA",18.107
"3169",2024,90,"MDA",5.937
"3170",2024,95,"MDA",1.349
"3171",2024,100,"MDA",0.173
"3172",2024,0,"ROU",1029.982
"3173",2024,5,"ROU",1068.274
"3174",2024,10,"ROU",1033.021
"3175",2024,15,"ROU",1104.165
"3176",2024,20,"ROU",1141.202
"3177",2024,25,"ROU",1142.745
"3178",2024,30,"ROU",1249.687
"3179",2024,35,"ROU",1436.842
"3180",2024,40,"ROU",1402.141
"3181",2024,45,"ROU",1565.293
"3182",2024,50,"ROU",1503.605
"3183",2024,55,"ROU",1321.609
"3184",2024,60,"ROU",1056.971
"3185",2024,65,"ROU",1195.897
"3186",2024,70,"ROU",1003.679
"3187",2024,75,"ROU",646.642
"3188",2024,80,"ROU",439.955
"3189",2024,85,"ROU",274.768
"3190",2024,90,"ROU",95.979
"3191",2024,95,"ROU",16.407
"3192",2024,100,"ROU",1
"3193",2024,0,"RUS",7111.62
"3194",2024,5,"RUS",9112.462
"3195",2024,10,"RUS",8986.916
"3196",2024,15,"RUS",7819.389
"3197",2024,20,"RUS",7218.048
"3198",2024,25,"RUS",7539.966
"3199",2024,30,"RUS",10473.157
"3200",2024,35,"RUS",12724.995
